true_class,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19,pred_20,pred_21,pred_22,pred_23,pred_24,pred_25,pred_26,pred_27,pred_28,pred_29,pred_30,pred_31,pred_32,pred_33,pred_34,pred_35,pred_36,pred_37,pred_38,pred_39,pred_40,pred_41,pred_42
10,8,0,0,18,0,2,5,9,95,62,258,1,0,9,0,45,65,8,0,8,5,0,3,0,0,0,0,0,0,2,3,3,1,0,6,6,0,0,0,0,3,9,26
11,0,0,0,0,0,0,0,0,0,0,0,222,0,6,0,0,0,0,21,8,14,0,10,12,22,16,15,8,0,0,11,55,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,5,601,11,0,1,0,0,0,1,0,0,15,3,2,0,26,1,1,4,0,0,10,0,0,3,0,0,1,3,0,0,2
13,0,0,0,0,0,0,0,0,1,0,0,6,2,650,0,0,0,0,0,0,1,0,4,2,7,0,1,0,0,7,0,0,9,0,0,0,0,0,0,14,13,0,3
14,0,1,2,1,7,4,0,3,11,0,0,0,0,10,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,1,9,3,45,7,0,0,11,0,50,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,5,3,14,3,0,3,1,0,23,12,11
16,0,0,0,0,0,0,0,0,2,3,22,0,0,0,0,18,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
17,0,0,0,1,2,0,0,15,2,8,0,0,1,30,4,0,0,248,0,9,13,0,6,0,0,0,1,0,0,1,0,0,14,0,0,1,0,0,0,0,0,0,4
18,0,0,0,0,0,0,0,0,0,2,0,6,1,21,0,1,0,0,128,6,23,5,38,17,90,6,3,12,0,6,13,6,0,0,0,3,0,0,0,0,0,3,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,9,0,0,1,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,17,10,3,18,12,1,0,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,6,12,21,4,1,1,0,11,0,0,0,0,15,0,0,0,0,0,1,0,1,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54,26,13,3,10,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,16,7,15,1,8,9,21,8,1,0,0,3,10,39,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,6,0,0,0,0,3,68,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,5,5,11,5,31,237,11,76,1,0,24,62,0,0,0,0,0,1,0,0,0,1,1
26,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,11,1,1,0,11,2,3,3,133,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,44,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,17,27,2,87,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,2,18,9,2,2,1,1,0,33,12,1,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,2,10,7,18,1,13,7,18,0,0,1,60,2,0,0,0,0,0,0,0,0,0,0,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,9,31,7,19,2,24,13,0,0,0,3,14,135,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,48
33,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,34,0,44,18,2,0,40,1,1
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,91,0,3,1,1,0,12,0,0
35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6,3,279,32,11,7,3,34,6,5
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,6,54,18,2,0,19,1,0
37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,29,5,1,0,14,0,0
38,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,3,4,1,0,2,0,0,3,12,0,0,0,0,19,14,71,10,4,14,241,190,40,5,47
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,6,33,20,1,10,3
40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19,5,1,0,0,0,0,53,0,9
41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,37
42,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,35,34
