true_class,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19,pred_20,pred_21,pred_22,pred_23,pred_24,pred_25,pred_26,pred_27,pred_28,pred_29,pred_30,pred_31,pred_32,pred_33,pred_34,pred_35,pred_36,pred_37,pred_38,pred_39,pred_40,pred_41,pred_42
15,0,0,0,0,0,0,0,1,0,3,2,0,1,0,1,5,0,51,0,53,23,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,0
16,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,23,79,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,33,0,0,138,8,17,10,5,0,0,0,0,121,4,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,146,12,134,0,0,1,0,0,2,0,21,0,6,0,0,0,0,1,1,16,4,6,25,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,45,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,3,65,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,1,0,0
21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,19,42,0,0,0,0,0,7,0,6,0,1,0,0,2,0,0,0,2,0,0,1,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,27,3,54,0,0,10,0,0,0,1,1,0,7,0,0,0,0,0,1,3,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,35,1,40,0,24,0,0,1,0,0,0,0,35,3,4,0,0,0,0,1,0,0,0,0,1,0,0
24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,1,47,0,0,0,0,0,0,0,5,0,23,0,0,0,0,0,0,1,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,1,78,0,0,1,0,10,3,21,314,0,13,0,0,0,0,3,0,7,0,0,3,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,2,0,0,0,0,0,87,0,69,0,1,0,0,0,0,0,0,2,0,0,1,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,51,0,2,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,7,0,0,0,0,0,2,2,124,7,0,0,0,0,0,0,0,1,0,1,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,0,4,0,0,0,0,0,1,0,20,46,0,0,0,0,0,0,0,0,0,0,5,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,69,3,3,0,0,4,0,0,2,0,20,0,41,0,0,0,0,0,0,1,0,1,0,0,0
31,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,78,1,34,0,0,6,0,0,4,0,122,0,14,1,0,0,0,2,0,0,0,0,1,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1
33,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,5,52,6,0,0,0,0,0,4,1,4,0,0,0,0,92,0,2,1,27,0,3,3,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,58,3,0,0,0,0,0,6,0,0,0,0,0,0,31,0,1,0,18,0,0,1,0,0
35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,33,32,0,0,0,0,0,22,0,4,0,0,0,0,232,0,1,0,51,0,4,6,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,87,1,0,0,5,0,1,1,0,0
37,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,3,2,2,0,0,0,0,34,0,1,0,6,0,1,2,0,0
38,0,0,0,0,0,0,0,1,0,2,3,0,0,4,2,28,0,46,3,186,95,1,0,0,0,0,10,11,19,0,0,0,2,107,0,11,0,28,0,101,29,0,1
39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20,2,30,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,1,1,0,8,1,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,2,0,0,0,0,0,5,1,5,0,0,0,0,11,0,0,1,7,0,3,4,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,17,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,1
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,1,42,4,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0
