true_class,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19,pred_20,pred_21,pred_22,pred_23,pred_24,pred_25,pred_26,pred_27,pred_28,pred_29,pred_30,pred_31,pred_32,pred_33,pred_34,pred_35,pred_36,pred_37,pred_38,pred_39,pred_40,pred_41,pred_42
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,14,0,8,96,17,0,7,0,0,0,0,0,0,1,0,0,0,0
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,9,1,0,1,69,1,2,0,0,0,1,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,8,0,18,1,1,3,4,62,3,0,0,0,3,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,5,23,17,6,18,0,0,0,0,6,176,0,0,0,4,0,0,0,0,0,0,0
32,0,0,0,0,1,0,0,1,1,0,0,0,0,5,0,5,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,35
33,0,0,0,0,0,0,0,0,3,14,0,0,10,0,0,5,0,1,0,7,0,1,0,0,0,0,0,4,0,0,0,0,0,95,0,9,21,21,8,1,8,2,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,8,3,76,2,6,0,0,4
35,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,0,0,0,1,139,0,57,1,156,2,10,4,0,0
36,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,93,1,5,0,10,0,1,0,3,0
37,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,14,0,11,0,6,0,0,2
38,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,75,0,39,0,9,2,9,0,0,1,0,2,2,1,0,0,0,0,120,0,35,1,83,1,267,1,4,19
39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,68,0,0,0
40,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,4,29,0,9,0,11,0,12,4,1,4
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,11,0,0,0,3,14
42,0,0,0,0,5,3,0,2,5,3,2,0,0,0,0,8,9,7,0,2,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,5,1,11,0,1,0,3,14
