true_class,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19,pred_20,pred_21,pred_22,pred_23,pred_24,pred_25,pred_26,pred_27,pred_28,pred_29,pred_30,pred_31,pred_32,pred_33,pred_34,pred_35,pred_36,pred_37,pred_38,pred_39,pred_40,pred_41,pred_42
17,0,0,0,1,2,0,0,3,1,0,0,0,0,27,10,0,0,266,0,16,17,0,4,0,0,0,1,0,0,3,0,0,2,0,0,5,0,0,0,0,0,0,2
18,0,0,0,0,0,0,0,0,0,1,0,5,1,17,0,1,0,0,160,18,34,7,19,15,50,7,6,6,10,9,15,3,0,0,0,3,0,0,0,0,0,3,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,14,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,28,9,11,0,10,11,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0
21,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,15,34,5,1,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0
22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,86,2,16,2,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
23,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,9,7,10,2,9,22,15,2,3,0,2,2,11,37,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,1,0,0,0,0,4,71,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,2,8,17,8,10,250,10,57,53,1,8,44,0,0,0,0,0,3,0,0,0,1,0
26,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,1,2,3,10,3,0,2,132,4,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,20,0,27,78,8,2,1,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,6,4,0,2,1,2,44,8,1,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,2,6,8,15,4,4,7,21,0,1,4,65,3,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,22,17,16,3,7,14,0,0,0,2,10,167,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,44
33,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,26,0,46,20,2,0,33,1,1
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,99,0,3,1,1,0,8,0,0
35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,289,33,18,4,3,23,1,9
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,62,28,1,0,15,1,0
37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37,6,2,1,10,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,4,0,0,0,0,0,2,5,0,0,2,0,13,5,57,9,2,28,251,218,26,2,56
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,14,21,32,0,5,3
40,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,15,9,1,0,0,0,0,53,2,5
41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,40
42,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,1,38,39
